text,source,part,Happiness_M,Sadness_M,Anger_M,Disgust_M,Fear_M,Pride_M,Valence_M,Arousal_M,Irony_M,norm_Happiness_M,norm_Sadness_M,norm_Anger_M,norm_Disgust_M,norm_Fear_M,norm_Pride_M,norm_Valence_M,norm_Arousal_M,is_single_sentence
"Dino: Przychody grupy wyniosły 3,25 mld zł, co oznacza wzrost o blisko 32 proc. rdr.",twitter,80,1.2,1.2,1.2,1.2,1.0,1.2,2.8,1.6,0.0,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0,0.0499999999999999,0.4499999999999999,0.15,True
"A to jest też znakomity pretekst dla policji, by mogła (z ulgą) odstapic od karania za #otwieraMY odnośnik ",twitter,80,1.2,1.4,1.8,1.2,1.2,1.4,2.6,3.0,3.0,0.0499999999999999,0.0999999999999999,0.2,0.0499999999999999,0.0499999999999999,0.0999999999999999,0.4,0.5,True
"HahHa kodziarstwo nadal nie rozumie, że podwyżki energii są w całej Europie, a Tusk jest bezpośrednio odpowiedzialny za nordstream 2 xd i to JEST WINA TUSKA, ludzie którzy tak twierdzą wiedzą więcej niż pseudodziennikarze z agory xd",youtube,80,1.0,1.8,3.6,3.4,1.0,1.8,1.4,3.6,1.0,0.0,0.2,0.65,0.6,0.0,0.2,0.0999999999999999,0.65,True
użytkownicy Wytyczne opracowane przez naszych ekspertów i wysłane do #Morawiecki.ego w kwietniu odnośnik ,twitter,80,1.6,1.2,1.4,1.2,1.0,2.4,3.4,2.4,0.0,0.15,0.0499999999999999,0.0999999999999999,0.0499999999999999,0.0,0.35,0.6,0.35,True
użytkownicy To trolle mają stopnie?,twitter,80,1.2,1.6,2.6,2.0,1.0,1.0,1.8,2.8,3.0,0.0499999999999999,0.15,0.4,0.25,0.0,0.0,0.2,0.4499999999999999,True
"Dziękuję miejscowej firmie OKOŃ (z tego, co widziałem - paliwa i budowlanka), bo jak cepem przez łeb, jaśniej niż tysięczne analizy jajogłowych, wyjaśniła mi wreszcie istotę sukcesów naszej chorej partyjnej polityki, która co daje ludziom?",,80,1.4,1.8,3.0,2.4,1.0,1.2,1.8,3.4,1.0,0.0999999999999999,0.2,0.5,0.35,0.0,0.0499999999999999,0.2,0.6,True
"Przedstawiałem mechanizmy podwyżek, które proponujemy oraz działania mające na celu opanowanie inflacji, która dzisiaj trawi całą Europę.",,80,1.4,2.0,1.6,1.2,1.4,2.6,2.0,2.8,0.0,0.0999999999999999,0.25,0.15,0.0499999999999999,0.0999999999999999,0.4,0.25,0.4499999999999999,True
Tutaj faktycznie zaminowanie całego terenu przygranicznego byłoby bardzo dobrym rozwiązaniem lepszym niż ten mur który chcą stawiac,youtube,80,1.6,2.0,2.0,1.8,1.6,2.2,2.4,2.6,1.0,0.15,0.25,0.25,0.2,0.15,0.3,0.35,0.4,True
"odnośnik Jutro okaże się, czy pan Gowin jest rycerzem na białym koniu, czy jest tylko błędnym rycerzem.",twitter,80,1.0,1.4,2.2,1.8,1.4,1.2,2.0,2.8,4.0,0.0,0.0999999999999999,0.3,0.2,0.0999999999999999,0.0499999999999999,0.25,0.4499999999999999,True
"Francja: Wirus ToLCNDV atakuje uprawy cukinii, ogórków i melonów",twitter,80,1.0,2.0,1.6,1.0,2.0,1.0,2.6,1.6,0.0,0.0,0.25,0.15,0.0,0.25,0.0,0.4,0.15,True
"Niestety...  Tęczowy Sejm - to mogłoby się zadziać w kraju, którego władza dostrzega problem homo-, bi- i transfobii.",,80,1.2,3.0,2.0,1.4,1.6,1.0,1.6,2.6,1.0,0.0499999999999999,0.5,0.25,0.0999999999999999,0.15,0.0,0.15,0.4,True
Jeśli macie niepotrzebne laptopy z systemem operacyjnym Windows XP lub wyższym i ze sprawną baterią – przekażcie je nam na potrzeby kursu!,,80,2.4,1.2,1.0,1.0,1.0,2.0,4.0,3.2,0.0,0.35,0.0499999999999999,0.0,0.0,0.0,0.25,0.75,0.55,True
PKB Francji może spaść w tym roku o 10 proc.,twitter,80,1.0,1.4,1.2,1.2,1.4,1.0,2.8,1.6,0.0,0.0,0.0999999999999999,0.0499999999999999,0.0499999999999999,0.0999999999999999,0.0,0.4499999999999999,0.15,True
"Pytających, czy przetrwa ich firma.",,80,1.2,2.8,1.0,1.0,2.4,1.0,2.0,2.0,0.0,0.0499999999999999,0.4499999999999999,0.0,0.0,0.35,0.0,0.25,0.25,True
"Może to doda wam odwagi, której wyraźnie wam ostatnio brakuje.",,80,1.0,2.2,2.4,1.8,1.0,1.2,1.8,2.6,1.0,0.0,0.3,0.35,0.2,0.0,0.0499999999999999,0.2,0.4,True
Dlatego mamy do Was prośbę:  wejdźcie na stronę Tęczowy Białystok i napiszcie tej dzielnej ekipie coś miłego.,,80,2.6,1.8,1.0,1.2,1.2,2.8,3.8,2.8,0.0,0.4,0.2,0.0,0.0499999999999999,0.0499999999999999,0.4499999999999999,0.7,0.4499999999999999,True
Przeciętny Polak ma do wydania nieco ponad 2 tys. zł miesięcznie,twitter,80,1.0,1.4,1.2,1.0,1.2,1.0,2.8,1.4,0.0,0.0,0.0999999999999999,0.0499999999999999,0.0,0.0499999999999999,0.0,0.4499999999999999,0.0999999999999999,True
Po niecałych 24 godzinach zbiórki mamy już ponad 20% potrzebnej kwoty!,,80,4.0,1.0,1.0,1.0,1.0,3.8,4.6,2.8,0.0,0.75,0.0,0.0,0.0,0.0,0.7,0.8999999999999999,0.4499999999999999,True
Ropa naftowa i gaz ziemny wciąż płynąć będą do Europy zapewniające kolejne setki milionów euro na działanie rosyjskiej machiny zagłady.,,80,1.2,2.8,3.4,3.0,3.4,1.0,1.2,3.6,1.0,0.0499999999999999,0.4499999999999999,0.6,0.5,0.6,0.0,0.0499999999999999,0.65,True
"Szacuje się, że istnieje około 100 różnych gatunków trufli, z czego w Polsce znajdziemy jedynie kilka: truflę letnią, truflę wielozarodnikową, truflę zimową oraz truflę białawą.",twitter,80,1.4,1.6,1.2,1.0,1.0,1.2,3.0,1.2,0.0,0.0999999999999999,0.15,0.0499999999999999,0.0,0.0,0.0499999999999999,0.5,0.0499999999999999,True
Już dziś o 21.00 zapraszamy do PRAWOTEKI w radio Reset Obywatelski na spotkanie z Prezesem Naczelna Rada Adwokacka Przemysławem Rosatim !!!,,80,2.8,1.2,1.0,1.0,1.0,2.0,4.0,3.2,0.0,0.4499999999999999,0.0499999999999999,0.0,0.0,0.0,0.25,0.75,0.55,True
Sędzia Waldemar Żurek uległ wypadkowi w pracy.,,80,1.0,2.2,1.0,1.0,1.0,1.0,2.2,2.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.25,True
"Dokumenty dotyczące informacji o homoseksualnych relacjach, co pokazał prof. Sławomir Cenckiewicz, ocenzurowano przy ich publikacją.",,80,1.2,2.6,2.8,2.0,1.6,1.0,1.8,2.6,0.0,0.0499999999999999,0.4,0.4499999999999999,0.25,0.15,0.0,0.2,0.4,True
Will Smith otrzymał 10-letni zakaz uczestniczenia w ceremonii rozdania Oscarów odnośnik ,twitter,80,1.0,1.4,1.2,1.0,1.0,1.0,3.0,1.4,0.0,0.0,0.0999999999999999,0.0499999999999999,0.0,0.0,0.0,0.5,0.0999999999999999,True
Młody mężczyzna próbował wejść do biura partii i żądał dostępu do Jarosława Kaczyńskiego.,,80,1.0,1.2,1.2,1.0,1.6,1.2,2.6,1.8,0.0,0.0,0.0499999999999999,0.0499999999999999,0.0,0.15,0.0499999999999999,0.4,0.2,True
"użytkownicy Dobrze, że do końca czerwca powiatowe inspektoraty nie podlegają MZ i GIS, nie można zamknąć im ust, tak jak konsultantom wojewódzkim.",twitter,80,1.8,2.2,2.4,1.6,1.4,1.6,2.4,3.0,3.0,0.2,0.3,0.35,0.15,0.0999999999999999,0.15,0.35,0.5,True
"I nie jest to pomysł lewicowy, ale prospołeczny, chroniący choćby rodziny.",,80,1.8,1.6,2.0,1.2,1.2,2.8,2.8,2.2,0.0,0.2,0.15,0.25,0.0499999999999999,0.0499999999999999,0.4499999999999999,0.4499999999999999,0.3,True
użytkownicy 2 miliardy w swoją kampanię już zainwestował.,twitter,80,1.0,1.6,2.8,2.6,1.4,1.4,1.6,2.6,3.0,0.0,0.15,0.4499999999999999,0.4,0.0999999999999999,0.0999999999999999,0.15,0.4,True
"Włochy przyjmują zielonooką ""afgańską dziewczynę"" z okładki ""National Geographic"" odnośnik ",twitter,80,1.2,1.2,1.2,1.0,1.0,1.2,2.8,1.6,0.0,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0,0.0,0.0499999999999999,0.4499999999999999,0.15,True
Dzisiaj dużo tematów.,,80,1.4,1.2,1.4,1.2,1.0,1.6,3.0,2.0,0.0,0.0999999999999999,0.0499999999999999,0.0999999999999999,0.0499999999999999,0.0,0.15,0.5,0.25,True
"GUS potwierdził dziś fatalne dane inflacyjne - mamy rekord, czyli 17,2% Prezes NBP uparcie przekonuje, że recesja nam nie grozi, a gospodarka jest w bardzo dobrym stanie.",,80,1.0,2.8,3.2,2.2,3.0,1.0,1.4,3.2,1.0,0.0,0.4499999999999999,0.55,0.3,0.5,0.0,0.0999999999999999,0.55,True
"Nasza filozofia zmagań z koronawirusem jest naśladowana nawet przez kraje, które z początku przyjęły inny model walki.",,80,2.2,1.2,1.0,1.0,1.0,3.2,3.8,2.4,0.0,0.3,0.0499999999999999,0.0,0.0,0.0,0.55,0.7,0.35,True
"Cóż, zapraszam do znalezienia odpowiedzi w filmie poniżej!",,80,2.4,1.4,1.4,1.2,1.0,2.8,3.8,2.6,0.0,0.35,0.0999999999999999,0.0999999999999999,0.0499999999999999,0.0,0.4499999999999999,0.7,0.4,True
Podobno chrust będzie można zbierać w lesie bez maski.,twitter,80,1.0,1.4,2.0,1.2,1.2,1.4,2.4,2.6,4.0,0.0,0.0999999999999999,0.25,0.0499999999999999,0.0499999999999999,0.0999999999999999,0.35,0.4,True
""", a wystawa będzie towarzyszyła spotkaniom autorskim z poetką, kiedy tylko staną się możliwe.",,80,2.2,1.6,1.0,1.0,1.0,2.4,3.4,2.2,0.0,0.3,0.15,0.0,0.0,0.0,0.35,0.6,0.3,True
" Nasi prawnicy zwrócili uwagę, że funkcjonariusze Straży Granicznej zachęcają cudzoziemców do wskazywania we wnioskach jedynie głównych powodów ubiegania się o udzielenie ochrony, a nie pełnej treści wyjaśnień, do czego mają pełne prawo.",,80,1.6,1.6,1.8,1.4,1.4,2.2,2.8,2.2,0.0,0.15,0.15,0.2,0.0999999999999999,0.0999999999999999,0.3,0.4499999999999999,0.3,True
"Będziemy patrzeć politykom na ręce, sprzeciwiać się niszczeniu polskiego dziedzictwa i dążyć do objęcia porządną ochroną najcenniejszych lasów.",,80,1.2,2.0,2.8,1.6,1.4,3.4,1.4,3.4,0.0,0.0499999999999999,0.25,0.4499999999999999,0.15,0.0999999999999999,0.6,0.0999999999999999,0.6,True
" W tym roku świętujemy w Internecie, gdzie codziennie na mediach społecznościowych KPH będziemy publikować jeden dumny materiał.",,80,3.6,1.4,1.0,1.0,1.0,3.4,4.2,2.6,0.0,0.65,0.0999999999999999,0.0,0.0,0.0,0.6,0.8,0.4,True
"Thank you, Chip, dla takich chwil uprawia się ten zawód.",,81,3.2,1.0,1.0,1.0,1.2,2.6,4.0,2.2,0.0,0.55,0.0,0.0,0.0,0.0499999999999999,0.4,0.75,0.3,True
użytkownicy Rodzima ma prawo do swoich decyzji.,twitter,81,1.0,1.2,1.8,1.0,1.2,1.4,2.4,2.0,0.0,0.0,0.0499999999999999,0.2,0.0,0.0499999999999999,0.0999999999999999,0.35,0.25,True
"Przewidujemy, że znaczna część budżetu zostanie przeznaczona na nowe technologie, tworzone przez uniwersytety oraz małe i średnie firmy.",,81,2.0,1.2,1.4,1.2,1.0,2.0,3.4,2.4,0.0,0.25,0.0499999999999999,0.0999999999999999,0.0499999999999999,0.0,0.25,0.6,0.35,True
"Wy się cieszycie, a ja będę miał Trzaskowskiego z powrotem w Warszawie",twitter,81,1.2,2.2,3.0,1.6,1.0,1.2,2.2,2.6,2.0,0.0499999999999999,0.3,0.5,0.15,0.0,0.0499999999999999,0.3,0.4,True
Wspólnie możemy to wreszcie zakończyć!,,81,1.8,2.0,2.8,1.0,1.4,2.8,3.0,3.6,0.0,0.2,0.25,0.4499999999999999,0.0,0.0999999999999999,0.4499999999999999,0.5,0.65,True
"Nie jest prawdą, że gdy postawi się na kilka flagowych uczelni to będzie to służyło polskiej nauce.",,81,1.2,1.8,1.4,1.6,1.0,1.6,2.6,1.8,0.0,0.0499999999999999,0.2,0.0999999999999999,0.15,0.0,0.15,0.4,0.2,True
"Jednak jest różnica między wsparciem działalności Młodzieżowego Strajku Klimatycznego, a wykorzystaniem jej dla własnych korzyści.",,81,1.2,1.8,2.6,1.4,1.0,1.2,2.0,2.6,2.0,0.0499999999999999,0.2,0.4,0.0999999999999999,0.0,0.0499999999999999,0.25,0.4,True
użytkownicy Zaraz wam wyjdzie że jeszcze Kubie Nobla z ekonomii trzeba dać za te straty :),twitter,81,1.6,1.4,2.8,2.2,1.2,1.0,2.4,3.0,4.0,0.15,0.0999999999999999,0.4499999999999999,0.3,0.0499999999999999,0.0,0.35,0.5,True
użytkownicy Wracaj na kulturalny sok burakowy..Ban,twitter,81,1.0,1.2,3.2,1.8,1.0,1.0,2.2,2.2,2.0,0.0,0.0499999999999999,0.55,0.2,0.0,0.0,0.3,0.3,True
użytkownicy Ale czy obowiązki nie przejmuje Marszałek Sejmu po zakończeniu kadencji Prezydenta?,twitter,81,1.2,1.6,1.0,1.0,1.2,1.4,2.8,1.8,0.0,0.0499999999999999,0.15,0.0,0.0,0.0499999999999999,0.0999999999999999,0.4499999999999999,0.2,True
"Jeśli zagrożenie byłoby tak poważne jak mówicie, to by tu był.",,81,1.0,1.4,2.4,1.8,1.4,1.0,2.8,1.8,0.0,0.0,0.0999999999999999,0.35,0.2,0.0999999999999999,0.0,0.4499999999999999,0.2,True
"Dlaczego nasza władza zamiast brać przykład Litwy, to jeszcze bardziej zaostrza przepisy, i nakazuje chodzić tylko i wyłącznie w maseczce chirurgicznej (zakazuje przyłbic, chust i kominów)?",,81,1.0,1.2,3.2,2.2,1.8,1.2,1.8,2.4,0.0,0.0,0.0499999999999999,0.55,0.3,0.2,0.0499999999999999,0.2,0.35,True
"Chcemy się dzielić wsparciem młodzieży w całej Polsce, dlatego filmy zamieszczamy na: odnośnik Trzymam kciuki za wyniki egzaminów i Wasze wybory dalszej ścieżki edukacyjnej!",twitter,81,2.6,1.2,1.2,1.0,1.0,2.8,3.8,2.2,0.0,0.4,0.0499999999999999,0.0499999999999999,0.0,0.0,0.4499999999999999,0.7,0.3,True
użytkownicy Mówisz i masz  odnośnik ,twitter,81,2.2,1.0,1.0,1.0,1.0,1.8,3.6,2.4,1.0,0.3,0.0,0.0,0.0,0.0,0.2,0.65,0.35,True
Długa kolejka tirów na granicy z Ukrainy do Polski; transportują głównie zboże,twitter,81,1.4,1.4,1.0,1.0,1.4,1.2,3.0,2.2,0.0,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0999999999999999,0.0499999999999999,0.5,0.3,True
Właściciel Netto: W rebranding sklepów Tesco zainwestuje ponad 1 mld zł,twitter,81,1.2,1.0,1.0,1.0,1.0,1.4,2.8,1.6,0.0,0.0499999999999999,0.0,0.0,0.0,0.0,0.0999999999999999,0.4499999999999999,0.15,True
Wnioski obrońców uwzględnione!,,81,2.0,1.2,1.2,1.2,1.2,2.4,3.2,2.6,0.0,0.25,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.35,0.55,0.4,True
"Pamiętamy jak ogromny opór był w UE, żeby zatwierdzić fuzję LOTOSu i Orlenu i tak naprawdę to pokłosie trwa do dzisiaj.",,81,1.2,2.2,1.6,1.4,1.4,1.0,2.4,2.2,0.0,0.0499999999999999,0.3,0.15,0.0999999999999999,0.0999999999999999,0.0,0.35,0.3,True
"Niedziela bez Kubusia Puchatka, Prosiaczka i przyjaciół?",,81,1.6,2.4,1.2,1.2,1.2,1.0,2.8,2.4,1.0,0.15,0.35,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0,0.4499999999999999,0.35,True
Czy Waszym zdaniem w internecie brakuje rzetelnych materiałów na jakieś tematy?,,81,1.0,1.4,1.0,1.0,1.2,1.4,2.8,1.8,0.0,0.0,0.0999999999999999,0.0,0.0,0.0499999999999999,0.0999999999999999,0.4499999999999999,0.2,True
użytkownicy Idź zostawiać kupy gdzie indziej,twitter,81,1.0,1.2,3.6,2.4,1.0,1.2,1.8,3.2,2.0,0.0,0.0499999999999999,0.65,0.35,0.0,0.0499999999999999,0.2,0.55,True
"przeciętne wynagrodzenie bez wypłat nagród z zysku w IV kw. 2019 r. - jak wynika z danych GUS - wzrosło o 6,9 proc. rdr i wyniosło 5.198,58 zł.",twitter,81,2.0,1.2,1.0,1.0,1.0,1.8,3.2,1.6,0.0,0.25,0.0499999999999999,0.0,0.0,0.0,0.2,0.55,0.15,True
"PiSowi udało się kolejny raz, zamienić rozmowy o swoich zaniechaniach w związku z pandemią, zamienić na rozmowy, o tym kto przyjdzie do Premiera.",twitter,81,1.4,1.6,3.4,2.0,1.0,1.0,2.0,3.2,3.0,0.0999999999999999,0.15,0.6,0.25,0.0,0.0,0.25,0.55,True
"Polacy rozwiązać NF-Zabijania Polaków, ja się pytam gdzie są nasze składki zdrowotne pani Przy Łęcka jesteśmy zabijania w szpitalach korporacyjnych doświadczyliśmy to w rodzinie.",youtube,81,1.4,3.6,4.0,2.2,1.8,1.0,1.2,4.2,0.0,0.0999999999999999,0.65,0.75,0.3,0.2,0.0,0.0499999999999999,0.8,True
"Oznacza to, że wszystkie zainteresowane osoby mogą nieodpłatnie z niego korzystać, jednak z wyłączeniem celów komercyjnych.",,81,1.4,1.4,1.2,1.2,1.0,1.6,3.0,2.0,0.0,0.0999999999999999,0.0999999999999999,0.0499999999999999,0.0499999999999999,0.0,0.15,0.5,0.25,True
"W tygodnia na tydzień w sklepach małoformatowych rośnie liczba transakcji (łącznie w czerwcu była o 10% większa niż w maju) oraz spada średnia wartość paragonu – w czerwcu klienci wydawali na zakupy średnio 17,84 zł, czyli o 9% mniej niż w maju, o 20% więcej niż rok wcześniej.",twitter,81,1.2,2.0,1.8,1.0,1.4,1.2,2.8,1.6,0.0,0.0499999999999999,0.25,0.2,0.0,0.0999999999999999,0.0499999999999999,0.4499999999999999,0.15,True
Dwa lata po wojnie gdzieś między Krosnem a Przemyślem odnośnik ,twitter,81,1.2,1.6,1.0,1.2,1.2,1.4,2.8,2.0,0.0,0.0499999999999999,0.15,0.0,0.0499999999999999,0.0499999999999999,0.0999999999999999,0.4499999999999999,0.25,True
"Lubelski deweloper kupił jakiś czas temu udziały w Dzienniku Wschodnim, który od lat pisze o lubelskiej patodeweloperce.",,81,1.0,1.6,2.0,1.4,1.0,1.0,2.6,2.4,2.0,0.0,0.15,0.25,0.0999999999999999,0.0,0.0,0.4,0.35,True
Dlaczego nie wszystko można było pokazać i powiedzieć?,,81,1.0,2.0,2.6,1.2,1.4,1.0,2.2,2.4,0.0,0.0,0.25,0.4,0.0499999999999999,0.0999999999999999,0.0,0.3,0.35,True
W nocy poprzedzającej Pride w Oslo doszło do strzelaniny pod klubem LGBT+ London Pub.,,81,1.0,2.8,1.6,1.0,3.2,1.0,2.0,2.8,0.0,0.0,0.4499999999999999,0.15,0.0,0.55,0.0,0.25,0.4499999999999999,True
użytkownicy Pozdrawiam jeszcze raz.,twitter,81,2.2,1.0,1.2,1.0,1.0,1.4,3.6,1.6,1.0,0.3,0.0,0.0499999999999999,0.0,0.0,0.0999999999999999,0.65,0.15,True
"Wystarczy, że samodzielnie policzycie zaobserwowane ptaki i zgłosicie wyniki TUTAJ: _odnośnik_ zdecydujecie się uwiecznić  Wasz ,,cel”, podzielcie się  zdjęciem!",,81,2.0,1.0,1.0,1.0,1.0,1.6,3.0,2.2,0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.5,0.3,True
Zamorski gość odnośnik ,twitter,81,1.2,1.2,1.2,1.0,1.0,1.4,2.8,2.0,1.0,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0,0.0,0.0999999999999999,0.4499999999999999,0.25,True
"Ze swojej strony mogę zapewnić, że wszystkie osoby, których dochody ucierpią z tego powodu, mogą liczyć na naszą pomoc.",,81,1.2,2.0,1.0,1.2,1.4,2.2,2.6,2.4,0.0,0.0499999999999999,0.25,0.0,0.0499999999999999,0.0999999999999999,0.3,0.4,0.35,True
"2021 przyniósł nam wiele wspaniałych osób ze świata kultury i sportu wychodzących z szafy i decydujących się na odważne mówienie o tym, kim są.",,81,3.0,1.2,1.0,1.2,1.2,2.8,3.6,3.2,0.0,0.5,0.0499999999999999,0.0,0.0499999999999999,0.0499999999999999,0.4499999999999999,0.65,0.55,True
"W jaki sposób za pieniądze znacznie niższe od tych, którymi dysponują kandydaci wspierani budżetami partyjnymi można było zrobić innowacyjną kampanię, która osiągnęła niespotykane w polskiej polityce zasięgi sieciowe?",,81,1.2,2.0,1.8,1.2,1.2,1.2,2.4,2.6,1.0,0.0499999999999999,0.25,0.2,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.35,0.4,True
Obywatele pod Sądem Najwyższym mówili nam: 'Dziękuję',,81,3.0,1.4,1.2,1.0,1.0,3.2,3.6,2.4,0.0,0.5,0.0999999999999999,0.0499999999999999,0.0,0.0,0.55,0.65,0.35,True
Grupa CCC znów z rekordem - najwyższą w historii sprzedażą kwartalną,twitter,81,2.2,1.4,1.2,1.4,1.2,2.4,3.4,2.2,0.0,0.3,0.0999999999999999,0.0499999999999999,0.0999999999999999,0.0499999999999999,0.35,0.6,0.3,True
użytkownicy A brawo.,twitter,81,2.0,1.4,1.0,1.2,1.2,1.6,3.2,1.8,0.0,0.25,0.0999999999999999,0.0,0.0499999999999999,0.0499999999999999,0.15,0.55,0.2,True
Żyjmy i dajmy żyć innym!,youtube,81,2.8,1.8,1.0,1.2,1.2,2.8,3.4,3.2,0.0,0.4499999999999999,0.2,0.0,0.0499999999999999,0.0499999999999999,0.4499999999999999,0.6,0.55,True
W przeciągu rzezi trwającej kilka godzin zginęło 868 Polaków.,,81,1.0,3.2,1.8,1.2,3.0,1.0,1.8,4.0,0.0,0.0,0.55,0.2,0.0499999999999999,0.5,0.0,0.2,0.75,True
Jesteśmy w martwym punkcie.,,81,1.4,2.8,1.8,1.0,1.8,1.2,2.0,3.0,0.0,0.0999999999999999,0.4499999999999999,0.2,0.0,0.2,0.0499999999999999,0.25,0.5,True
"Gdyby takie słowa padły z ust samego Franciszka można by je traktować poważnie, jako dowód na to, że papież wyciąga wnioski ze swoich błędów.",,81,2.2,1.0,1.6,1.6,1.0,1.4,2.6,2.6,0.0,0.3,0.0,0.15,0.15,0.0,0.0999999999999999,0.4,0.4,True
"Dzisiaj niemiecki parlament głosuje nad tempem i zasadami, na jakich Niemcy będą kończyć ze spalaniem węgla.",,81,1.8,1.2,1.0,1.2,1.2,1.6,3.0,2.0,0.0,0.2,0.0499999999999999,0.0,0.0499999999999999,0.0499999999999999,0.15,0.5,0.25,True
Szumowski rzekł : szpital przy ul. Banacha będzie wykonywał świadczenia ratujące życie i zdrowie,twitter,81,2.6,1.4,1.0,1.0,1.4,2.2,3.2,2.2,0.0,0.4,0.0999999999999999,0.0,0.0,0.0999999999999999,0.3,0.55,0.3,True
"To oznacza, że nielegalna Izba Dyscyplinarna nie może uchylić immunitetu prof. Włodzimierzowi Wróblowi z Sądu Najwyższego.",,81,1.4,1.8,1.8,1.8,1.4,1.2,2.2,2.4,0.0,0.0999999999999999,0.2,0.2,0.2,0.0999999999999999,0.0499999999999999,0.3,0.35,True
Pracuje nad kluczowymi - szczególnie teraz!,,81,1.8,1.0,1.2,1.2,1.0,2.2,3.2,2.4,0.0,0.2,0.0,0.0499999999999999,0.0499999999999999,0.0,0.3,0.55,0.35,True
"Dziś 12 rocznica śmierci mojego Taty, myślę, że nie chciałby żyć w takiej Polsce...",,81,1.2,4.0,2.4,2.0,1.6,1.0,1.2,3.2,0.0,0.0499999999999999,0.75,0.35,0.25,0.15,0.0,0.0499999999999999,0.55,True
użytkownicy Są niezawodni.,twitter,81,3.4,1.0,1.0,1.0,1.0,3.4,4.0,2.8,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.75,0.4499999999999999,True
"Ale w to, że taśma z Jaka przypadkiem się rozmagnesowała akurat w tym miejscu, gdzie mogła być dowodem sfałszowania kopii zapisów z Tupolewa przekazanych Polakom, to użytkownicy wierzy odnośnik ",twitter,81,1.6,1.6,2.6,2.2,1.4,1.4,2.6,3.0,2.0,0.15,0.15,0.4,0.3,0.0999999999999999,0.0999999999999999,0.4,0.5,True
"A Kaczyński jest przecież twórcą pisizmu, na czele z zawłaszczaniem państwa, związaną z tym korupcją, masową propagandą kłamstwa.",,81,1.2,1.6,3.8,3.2,1.2,1.2,1.4,3.8,1.0,0.0499999999999999,0.15,0.7,0.55,0.0499999999999999,0.0499999999999999,0.0999999999999999,0.7,True
"Jest to publikacja na temat kryzysu praworządności w Polsce, dzięki której nauczyciele_lki i aktywistki_ści pogłębią wiedzę o współczesnych wyzwaniach dla praw człowieka.",,82,1.6,1.6,1.8,1.2,1.4,2.0,2.6,1.8,1.0,0.15,0.15,0.2,0.0499999999999999,0.0999999999999999,0.25,0.4,0.2,True
użytkownicy A wystarczyło przestrzegać własnej konstytucji.,twitter,82,1.0,2.6,2.8,2.2,1.2,1.6,1.8,2.0,3.0,0.0,0.4,0.4499999999999999,0.3,0.0499999999999999,0.15,0.2,0.25,True
 Dziś Międzynarodowy Dzień Edukacji!,,82,3.6,1.0,1.0,1.0,1.0,3.8,4.4,2.6,0.0,0.65,0.0,0.0,0.0,0.0,0.7,0.8500000000000001,0.4,True
" Przede wszystkim serdecznie dziękuję rodzinie, która gościła mnie w Płocku: Kasi, Marcinowi i Zosi.",,82,4.6,1.0,1.0,1.0,1.0,2.2,4.6,2.2,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.3,0.8999999999999999,0.3,True
Dzięki odnośnik ,twitter,82,2.4,1.2,1.0,1.0,1.2,2.4,3.2,1.4,0.0,0.35,0.0499999999999999,0.0,0.0,0.0499999999999999,0.35,0.55,0.0999999999999999,True
użytkownicy Szumowski milczy?,twitter,82,1.0,1.2,1.8,2.0,1.4,1.4,1.8,2.0,1.0,0.0,0.0499999999999999,0.2,0.25,0.0999999999999999,0.0999999999999999,0.2,0.25,True
MW to codzienne przygody i wyzwania.,,82,1.4,1.8,1.8,1.2,1.2,1.6,3.0,1.2,1.0,0.0999999999999999,0.2,0.2,0.0499999999999999,0.0499999999999999,0.15,0.5,0.0499999999999999,True
użytkownicy przypomnę ze gospodarka tureckie od 3 lat zmaga się z dużym kryzysem,twitter,82,1.0,2.2,1.4,1.2,1.8,1.2,2.2,1.2,1.0,0.0,0.3,0.0999999999999999,0.0499999999999999,0.2,0.0499999999999999,0.3,0.0499999999999999,True
Tauron ze spadkiem produkcji węgla o 25 proc.,twitter,82,1.2,2.4,1.2,1.2,1.6,1.2,2.2,1.4,0.0,0.0499999999999999,0.35,0.0499999999999999,0.0499999999999999,0.15,0.0499999999999999,0.3,0.0999999999999999,True
użytkownicy Tu masz wszystko ładnie wyjaśnione o co chodzi z przestępstwami Obajtka odnośnik ,twitter,82,1.4,1.2,2.8,3.2,2.0,1.6,2.0,2.4,0.0,0.0999999999999999,0.0499999999999999,0.4499999999999999,0.55,0.25,0.15,0.25,0.35,True
