text,source,part,Happiness_M,Sadness_M,Anger_M,Disgust_M,Fear_M,Pride_M,Valence_M,Arousal_M,Irony_M,norm_Happiness_M,norm_Sadness_M,norm_Anger_M,norm_Disgust_M,norm_Fear_M,norm_Pride_M,norm_Valence_M,norm_Arousal_M,is_single_sentence
"Jedni i drudzy siebie warci, podzielili społeczeństwo, ludzie się nienawidzą a babda elity wraz z dziennikarzami bawią się w najlepsze,pozdrawiam wszystkich mądrych i myślących ",youtube,43,1.6,1.2,2.6,2.4,1.0,2.0,2.4,3.0,2.0,0.15,0.0499999999999999,0.4,0.35,0.0,0.25,0.35,0.5,True
"Zapewnił, że projekty będą realizowane niezależnie od decyzji unijnych urzędników.",,43,2.0,1.0,1.0,1.0,1.0,2.0,3.2,1.6,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.55,0.15,True
Bardzo polecam: odnośnik ,twitter,44,4.0,1.0,1.0,1.0,1.0,3.6,4.2,2.6,0.0,0.75,0.0,0.0,0.0,0.0,0.65,0.8,0.4,True
Czy ktokolwiek konsultował te kary z lekarzami?,,33,1.0,1.2,3.0,1.6,2.2,1.0,2.0,2.6,1.0,0.0,0.0499999999999999,0.5,0.15,0.3,0.0,0.25,0.4,True
"Z ostatnio wydanej przez niego decyzji, można niestety wyciągnąć jednoznaczne wnioski.",,38,1.0,3.4,1.4,1.4,1.4,1.0,1.8,1.8,0.0,0.0,0.6,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0,0.2,0.2,True
Proste pytania: Jakie czynności zostały w tej sprawie podjęte?,,86,1.0,1.6,2.4,1.2,1.0,1.0,2.2,2.2,0.0,0.0,0.15,0.35,0.0499999999999999,0.0,0.0,0.3,0.3,True
"Po spotkaniu z Polonią w Londynie dostałam dwa samochody od bezdomnego: autobus i taksówkę PS Dzisiaj też będzie można dać mi samochody, kamienice i inne hotele pod Złotymi Tarasami od 13.30 i na Patelni (metro centrum) od 16.00.",,59,3.0,1.2,2.4,1.6,1.0,1.6,3.2,2.6,5.0,0.5,0.0499999999999999,0.35,0.15,0.0,0.15,0.55,0.4,True
Ale przecież lubiących ten profil jest przeszło 260 tysięcy!,,46,3.6,1.0,1.0,1.0,1.0,2.6,4.2,3.4,0.0,0.65,0.0,0.0,0.0,0.0,0.4,0.8,0.6,True
Tygrysy mają jedynie około 500 kubków smakowych - człowiek 18 razy więcej.,,10,1.4,1.0,1.0,1.0,1.0,2.2,3.4,1.2,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.3,0.6,0.0499999999999999,True
" ""Czegoś nie rozumiem.",,74,1.0,2.0,2.6,1.2,1.4,1.2,2.2,2.6,0.0,0.0,0.25,0.4,0.0499999999999999,0.0999999999999999,0.0499999999999999,0.3,0.4,True
"Kolejne zespoły trafiły do line-up #polandrock2022 - dziś w ""domówce"" zobaczycie ich klipy.",,59,3.6,1.0,1.0,1.0,1.0,3.2,4.0,2.0,0.0,0.65,0.0,0.0,0.0,0.0,0.55,0.75,0.25,True
użytkownicy To nie można meczyków już obstawiać?,twitter,79,1.0,1.2,1.8,1.6,1.6,1.0,2.0,2.2,0.0,0.0,0.0499999999999999,0.2,0.15,0.15,0.0,0.25,0.3,True
"Choć jego wynik trudno nazwać sukcesem, to zdecydowanie zapamiętamy go na długo jako mistrza ciętej riposty.",,38,2.0,2.0,1.0,1.0,1.0,1.8,3.4,1.8,2.0,0.25,0.25,0.0,0.0,0.0,0.2,0.6,0.2,True
Niech żyje Białoruś!,,13,4.0,1.0,1.2,1.0,1.0,4.6,4.6,3.4,0.0,0.75,0.0,0.0499999999999999,0.0,0.0,0.8999999999999999,0.8999999999999999,0.6,True
" Będziecie mieć krew na rękach - komentuje poczynania obecnego prezydenta i jego ludzi dyrektor KPH, Slava Melnyk „Przez najbliższe dwa tygodnie tematem numer jeden będzie homofobia.",,80,1.0,2.6,3.0,2.4,1.6,1.0,1.6,2.2,0.0,0.0,0.4,0.5,0.35,0.15,0.0,0.15,0.3,True
"w drugim kwartale Huawei zdobył 42,6 proc. rodzimego rynku.",twitter,13,2.2,1.0,1.0,1.0,1.0,2.2,3.4,1.6,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.6,0.15,True
"Budowa kultu ostatecznie jest dokonana, gdy ludzie nie są już w stanie odróżnić prawdy od swoich odczuć.” (T. Snyder, GW).",,86,1.0,1.6,1.0,1.6,1.6,1.0,2.4,1.8,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.35,0.2,True
użytkownicy Miło mi bardzo,twitter,36,4.0,1.0,1.0,1.0,1.0,2.6,4.6,3.0,0.0,0.75,0.0,0.0,0.0,0.0,0.4,0.8999999999999999,0.5,True
 Profesor Zimbardo opowiada o Wolontariuszach PACZKI,,62,4.0,1.0,1.0,1.0,1.0,4.2,4.8,2.4,0.0,0.75,0.0,0.0,0.0,0.0,0.8,0.95,0.35,True
użytkownicy pomysł jest użytkownicy :))),twitter,5,3.0,1.0,1.0,1.0,1.0,2.4,4.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.35,0.75,0.25,True
W Wielkiej Brytanii (Chelmsford i Nottingham) potwierdzono już dwa przypadki zakażenia wariantem Omikron.,twitter,33,1.0,1.8,1.4,1.0,2.6,1.0,2.4,1.8,0.0,0.0,0.2,0.0999999999999999,0.0,0.4,0.0,0.35,0.2,True
"poniedziałek 31 stycznia: Lublin: kajzerka – 0,50 zł, drożdżówka – 2,50 zł, chleb żytni 100% - 3,50 zł, pączek – 2,50 zł i chleb pszenno-żytni 500 g – 3,50 zł",twitter,56,1.0,1.2,1.0,1.0,1.0,1.0,3.0,1.4,0.0,0.0,0.0499999999999999,0.0,0.0,0.0,0.0,0.5,0.0999999999999999,True
"3/4 Jeśli będziecie w Warszawie lub jej okolicach, wpadnijcie na Solidarne z Tbilisi Pride i społecznością LGBTQ+ w Gruzji (wydarzenie na FB) taneczny protest przeciwko queerfobii wspieranej przez państwo i Cerkiew.",twitter,85,3.4,1.2,1.2,1.0,1.2,3.8,3.8,2.6,0.0,0.6,0.0499999999999999,0.0499999999999999,0.0,0.0499999999999999,0.7,0.7,0.4,True
użytkownicy Brawo!,twitter,18,4.4,1.0,1.0,1.0,1.0,3.0,4.4,4.0,0.0,0.8500000000000001,0.0,0.0,0.0,0.0,0.5,0.8500000000000001,0.75,True
Na relatywnie niewielkim obszarze Kotliny Kłodzkiej jest wielkie zagęszczenie wszelkiego rodzaju atrakcji i zabytków.,,96,2.0,1.0,1.0,1.0,1.0,2.2,3.6,2.2,0.0,0.25,0.0,0.0,0.0,0.0,0.3,0.65,0.3,True
"Klaudia Jachira, posłanka elekt Koalicji Obywatelskiej: Jak na miejsce, z którego startowałam – 13., to tak.",,15,1.2,1.2,1.0,1.6,1.0,1.2,2.6,2.4,2.0,0.0499999999999999,0.0499999999999999,0.0,0.15,0.0,0.0499999999999999,0.4,0.35,True
"W tym artykule z cyklu #ZałatwTo opowiadamy w szczegółach, jak wymienić zagraniczne prawo jazdy na polskie i odpowiadamy na najczęściej pojawiające się pytania.",,36,2.4,1.0,1.0,1.0,1.0,3.2,3.8,2.2,0.0,0.35,0.0,0.0,0.0,0.0,0.55,0.7,0.3,True
"Nie jest to już jedynie raport o losie najsłabszych – dzieci, kobiet, osób starszych, które najczęściej padają ofiarami przemocy….",,77,1.0,4.2,2.0,1.4,1.6,1.0,1.8,2.6,0.0,0.0,0.8,0.25,0.0999999999999999,0.15,0.0,0.2,0.4,True
użytkownicy Musicie się wysrać na Polskę i katolików przy każdej możliwej okazji?,twitter,73,1.0,2.6,5.0,3.4,1.0,1.4,1.0,5.0,1.0,0.0,0.4,1.0,0.6,0.0,0.0999999999999999,0.0,1.0,True
"My uważamy, że Polskę budują i rozwijają ludzie przedsiębiorczy, energiczni, ambitni i pomysłowi.",,79,3.0,1.0,1.0,1.0,1.0,3.2,4.4,2.6,0.0,0.5,0.0,0.0,0.0,0.0,0.55,0.8500000000000001,0.4,True
"Słyszeliśmy to już wiele razy i dobrze wiemy, że to nie kwestia braku środków, tylko braku woli.",,73,1.0,3.2,3.0,1.8,1.0,1.2,1.6,2.8,0.0,0.0,0.55,0.5,0.2,0.0,0.0499999999999999,0.15,0.4499999999999999,True
użytkownicy przypomnę ze gospodarka tureckie od 3 lat zmaga się z dużym kryzysem,twitter,82,1.0,2.2,1.4,1.2,1.8,1.2,2.2,1.2,1.0,0.0,0.3,0.0999999999999999,0.0499999999999999,0.2,0.0499999999999999,0.3,0.0499999999999999,True
"użytkownicy Marcin, do kiedy trwa kiermasz?",twitter,49,1.4,1.0,1.0,1.0,1.0,1.0,3.0,1.2,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.5,0.0499999999999999,True
"Serce Polski bije w takich miastach jak Gniezno - jego mieszkańcy i włodarze najlepiej wiedzą, co jest im potrzebne.",,79,2.8,1.0,1.0,1.0,1.0,3.4,4.2,2.4,0.0,0.4499999999999999,0.0,0.0,0.0,0.0,0.6,0.8,0.35,True
"użytkownicy Wiadomo, że takich bzdur będzie dzisiaj sporo, zwłaszcza wśród tych, którzy nie mają pojęcia jak wygląda ten system.",twitter,57,1.0,2.2,3.2,1.0,1.0,1.4,2.2,2.2,1.0,0.0,0.3,0.55,0.0,0.0,0.0999999999999999,0.3,0.3,True
"użytkownicy Widocznie ""nie pykło"" z elektoratem młodzieżowym i znowu trzeba się przymilać do ""starych"".",twitter,68,1.0,1.6,3.0,2.0,1.0,1.0,1.8,2.2,3.0,0.0,0.15,0.5,0.25,0.0,0.0,0.2,0.3,True
Prezes NBP: Ceny rosną przez niezależne od nas czynniki odnośnik ,twitter,54,1.0,1.2,1.0,1.0,1.0,1.0,2.8,1.8,0.0,0.0,0.0499999999999999,0.0,0.0,0.0,0.0,0.4499999999999999,0.2,True
Wiecie jak został sformułowany nakaz noszenia maseczek?,,66,1.0,1.4,1.8,1.8,1.0,1.4,2.8,1.8,0.0,0.0,0.0999999999999999,0.2,0.2,0.0,0.0999999999999999,0.4499999999999999,0.2,True
"I to Putin przeniósł Polskę do tej ligi jako państwo frontowe, w które się inwestuje.",,2,2.0,1.4,1.8,1.8,1.6,2.2,2.8,2.4,1.0,0.25,0.0999999999999999,0.2,0.2,0.15,0.3,0.4499999999999999,0.35,True
Do niedawna w Argentynie prawo aborcyjne było jednym z najbardziej restrykcyjnych.,,42,1.2,1.6,1.6,1.2,1.0,1.2,2.6,1.4,0.0,0.0499999999999999,0.15,0.15,0.0499999999999999,0.0,0.0499999999999999,0.4,0.0999999999999999,True
"Glapiński: ""NBP jest potężny, mamy nieprzebrane ilości gotówki""",twitter,41,3.0,1.0,1.4,1.0,1.4,4.6,3.6,2.8,0.0,0.5,0.0,0.0999999999999999,0.0,0.0999999999999999,0.8999999999999999,0.65,0.4499999999999999,True
"użytkownicy Trudno to sobie dzisiaj wyobrazić, byłaby to akcja zdeterminowanego szaleńca z wielu powodów",twitter,60,1.0,2.0,1.4,2.0,2.4,1.0,1.8,2.8,0.0,0.0,0.25,0.0999999999999999,0.25,0.35,0.0,0.2,0.4499999999999999,True
"Wszystkie uchybienia sędziowskiego rewolucjonisty: 12 oskarżonych, 101 w zabudowanym, 500 plus odnośnik ",twitter,86,1.0,1.4,2.4,1.8,1.2,1.0,2.0,2.4,0.0,0.0,0.0999999999999999,0.35,0.2,0.0499999999999999,0.0,0.25,0.35,True
Czy Waszym zdaniem w internecie brakuje rzetelnych materiałów na jakieś tematy?,,81,1.0,1.4,1.0,1.0,1.2,1.4,2.8,1.8,0.0,0.0,0.0999999999999999,0.0,0.0,0.0499999999999999,0.0999999999999999,0.4499999999999999,0.2,True
"Mogę poinformować, ale i tak niewiele to użytkownicy da, bo co zyskuje takimi głosowaniami to natychmiast traci groteskowym kacapolubstwem i ukrainofobią Korwina i Brauna odnośnik ",twitter,82,1.0,1.8,3.2,3.4,1.8,1.8,1.8,3.2,1.0,0.0,0.2,0.55,0.6,0.2,0.2,0.2,0.55,True
użytkownicy Ale stan umysłu już jest.,twitter,26,1.0,1.6,1.4,1.6,1.0,1.0,2.4,2.2,2.0,0.0,0.15,0.0999999999999999,0.15,0.0,0.0,0.35,0.3,True
": Zestawia się j - często najlepsze cechy- jednego wariantu, nie bacząc na to,czy dadzą się one utrzymać, a jeśli tak, to za jaką cenę- -se złymi cechami innego wariantu.",,38,1.2,1.6,1.4,1.4,2.0,1.2,2.2,1.8,0.0,0.0499999999999999,0.15,0.0999999999999999,0.0999999999999999,0.25,0.0499999999999999,0.3,0.2,True
"Możliwość kontaktu w PJM w sierpniu: od 3.08 do 14.08 pon-pt w godzinach 10.00-14.00 oraz każdy piątek (7.08, 14.08, 21.08, 28.08) w godzinach 14.00-17.00.",,86,1.0,1.0,1.0,1.0,1.0,1.0,3.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0499999999999999,True
I niezgodę na tortury i zabijanie kobiet.,,47,1.0,2.4,4.2,2.4,2.2,1.0,1.0,3.2,0.0,0.0,0.35,0.8,0.35,0.3,0.0,0.0,0.55,True
"TK rozpatruje wniosek Prokuratora Generalnego, który twierdzi, że Artykuł 6 nie daje Europejskiemu Trybunałowi Praw Człowieka podstawy do kwestionowania statusu sędziów powołanych przez tzw. neo-KRS.",,26,1.0,1.2,2.4,1.8,1.0,1.0,2.4,2.2,0.0,0.0,0.0499999999999999,0.35,0.2,0.0,0.0,0.35,0.3,True
"Pod okiem doświadczonego edukatora praw człowieka - Dariusza Grzemnego – zastanowimy się jak mowa nienawiści, fake newsy i teorie spiskowe funkcjonują w dzisiejszych czasach w Internecie oraz jaką pełnią funkcję.",,26,1.6,1.0,1.8,1.8,1.0,1.8,3.2,2.2,0.0,0.15,0.0,0.2,0.2,0.0,0.2,0.55,0.3,True
użytkownicy no to już nie wiem czy jednak małpi czy nie małpi;) Dobrej Nocy,twitter,41,3.4,1.0,1.4,1.0,1.0,1.6,3.8,2.2,2.0,0.6,0.0,0.0999999999999999,0.0,0.0,0.15,0.7,0.3,True
"Chat dziś o 21.30, a w międzyczasie zapraszam do obejrzenia: Ukrywana prawda o Józefie Piłsudskim i #11listopada odnośnik ",twitter,86,2.2,1.0,1.0,1.0,1.0,2.2,3.6,1.8,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.65,0.2,True
↪W przypadku Piebiaka jest to Sąd Rejonowy dla miasta stołecznego Warszawy.,,41,1.0,1.2,1.4,1.0,1.0,1.2,3.0,1.8,0.0,0.0,0.0499999999999999,0.0999999999999999,0.0,0.0,0.0499999999999999,0.5,0.2,True
"Jakie to przykre, że z większą uwagą i zainteresowaniem oglądam wystąpienie Ukraińskiego prezydenta, niż prezydenta Polski, którego w ogóle już od dawna nie chce mi się słuchać.",youtube,76,1.0,3.6,2.0,2.0,1.0,1.0,2.0,2.8,0.0,0.0,0.65,0.25,0.25,0.0,0.0,0.25,0.4499999999999999,True
"Powiedziałem jedynie, że UE zmierza w kierunku superpaństwa („Biała księga przyszłości UE do roku 2025”) i musimy rozpocząć dyskusję, czy chcemy w tym uczestniczyć.",,25,2.0,1.6,1.6,1.0,1.6,1.8,3.0,2.6,0.0,0.25,0.15,0.15,0.0,0.15,0.2,0.5,0.4,True
Przestań siać defetyzm!,youtube,62,1.0,1.2,4.0,3.8,1.2,1.0,1.4,3.2,0.0,0.0,0.0499999999999999,0.75,0.7,0.0499999999999999,0.0,0.0999999999999999,0.55,True
"użytkownicy Jak chce pani leczyć dzieci, które urodzą się bez mózgu?",twitter,64,1.0,2.8,4.0,2.6,2.6,1.0,1.2,3.0,1.0,0.0,0.4499999999999999,0.75,0.4,0.4,0.0,0.0499999999999999,0.5,True
Życzę Wam szybkiego zakończenia tej wojny i dużo mądrości.,youtube,53,1.4,3.0,1.4,1.6,2.4,2.0,2.2,2.6,0.0,0.0999999999999999,0.5,0.0999999999999999,0.15,0.35,0.25,0.3,0.4,True
Mogę oglądać i oglądać  odnośnik ,twitter,35,3.4,1.0,1.0,1.0,1.0,1.2,4.2,2.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0499999999999999,0.8,0.25,True
użytkownicy Z postulatem sprowadzenia do Polski ponad 10 milionów imigrantów raczej do nas nie pasuje,twitter,57,1.0,2.4,1.8,1.0,1.6,1.0,2.2,2.0,0.0,0.0,0.35,0.2,0.0,0.15,0.0,0.3,0.25,True
"Jako Protektorowi Ruchu Harcerskiego, zależy mi na bezpiecznych rozwiązaniach.",,7,2.0,1.2,1.2,1.0,1.6,3.2,3.4,2.2,0.0,0.25,0.0499999999999999,0.0499999999999999,0.0,0.15,0.55,0.6,0.3,True
Wspierając nasze działania: _odnośnik_ przyczyniasz się do ochrony dużych drapieżników.,,4,2.2,1.6,1.0,1.2,1.4,2.6,3.6,1.8,0.0,0.3,0.15,0.0,0.0499999999999999,0.0999999999999999,0.4,0.65,0.2,True
"Dziennikarstwo śledcze jest żmudną analizą, pracą księgowego(...).",,21,1.0,1.8,1.4,1.2,1.4,2.0,2.6,1.0,1.0,0.0,0.2,0.0999999999999999,0.0499999999999999,0.0999999999999999,0.25,0.4,0.0,True
"użytkownicy Krakowski już za późno , ten sam błąd jak w 14 wieku Żydów wpuściliśmy do dzisiaj mamy problemy !!!",youtube,38,1.0,1.2,4.0,3.2,1.8,1.2,1.0,3.4,1.0,0.0,0.0499999999999999,0.75,0.55,0.2,0.0499999999999999,0.0,0.6,True
"""Polski ład"", czyli sitcom z podkładanymi oklaskami odnośnik ",twitter,83,1.2,1.8,3.2,2.2,1.0,1.0,1.8,2.2,4.0,0.0499999999999999,0.2,0.55,0.3,0.0,0.0,0.2,0.3,True
"Żebyśmy mieli prezydenta, który sam uwolniony, uwolni w ludziach ich energię.",,75,2.0,2.4,1.2,1.6,1.0,1.4,2.8,2.6,0.0,0.25,0.35,0.0499999999999999,0.15,0.0,0.0999999999999999,0.4499999999999999,0.4,True
jutro o 8 w ONET startujemy pod Zamkiem Królewskim zapraszam będzie się działo,twitter,15,3.6,1.0,1.0,1.0,1.0,2.2,4.2,2.2,0.0,0.65,0.0,0.0,0.0,0.0,0.3,0.8,0.3,True
"W 2021 roku Polska zarobiła najwiecej na sprzedaży uprawnień CO2 z krajów europejskich 25,3 mld zł",twitter,41,2.8,1.0,1.0,1.0,1.0,3.8,4.0,2.4,0.0,0.4499999999999999,0.0,0.0,0.0,0.0,0.7,0.75,0.35,True
Podczas jutrzejszego spotkania omówimy przede wszystkim wydarzenia związane z niedzielnym Kongresem Partii oraz plany na najbliższy czas.,,86,1.8,1.0,1.0,1.0,1.0,1.6,3.4,1.6,0.0,0.2,0.0,0.0,0.0,0.0,0.15,0.6,0.15,True
"I bardzo dobrze, bo jak słusznie zauważył Wojciechowski, kryzys klimatyczny wcale nie ustępuje.",,13,1.6,3.2,2.4,1.8,3.0,1.8,2.2,2.6,1.0,0.15,0.55,0.35,0.2,0.5,0.2,0.3,0.4,True
Oni sprzedajni tak jak wy hipokryci ale społeczeństwo glupie i nie widzi no ale do czasu kiedy bedzie za późno.,youtube,4,1.0,3.0,4.6,4.0,3.2,1.2,1.2,3.6,1.0,0.0,0.5,0.8999999999999999,0.75,0.55,0.0499999999999999,0.0499999999999999,0.65,True
"„Uwolnienie polityki zatrudnienia, jak widać nastąpiło od II półrocza 2018 r. przez Zarząd KOWR, powołany przez ministra J. K. Ardanowskiego”",twitter,30,1.4,1.0,1.2,1.0,1.2,1.4,3.2,1.4,0.0,0.0999999999999999,0.0,0.0499999999999999,0.0,0.0499999999999999,0.0999999999999999,0.55,0.0999999999999999,True
użytkownicy Polakowska nie pisz bzdur Za godzine Pracy Niemiec zatamkuje jakies 10 do 15 litrow paliwa,youtube,65,1.0,1.2,3.4,2.2,1.0,1.0,1.6,2.6,0.0,0.0,0.0499999999999999,0.6,0.3,0.0,0.0,0.15,0.4,True
Mieszkańcy Nazaretu świetnie to pokazują.,,40,1.0,1.0,1.0,1.0,1.0,1.2,3.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0499999999999999,0.55,0.0999999999999999,True
"Pierwszym jest umowa indemnizacyjna z 1960 roku pomiędzy PRL a USA, na mocy której w zamian za 40 mln dolarów rząd USA bierze na siebie wszelkie roszczenia amerykańskich obywateli z tytułu znacjonalizowania ich mienia przez PRL.",,35,1.0,1.0,1.0,1.0,1.0,1.2,3.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0499999999999999,0.5,0.0999999999999999,True
Szybka domówka i lecimy do Szadowa na szkolenie Pokojowego Patrolu.,,86,3.2,1.0,1.0,1.0,1.0,2.0,3.6,2.4,0.0,0.55,0.0,0.0,0.0,0.0,0.25,0.65,0.35,True
"""TVP od trzech dni tłumaczy, że rząd dba o Polaków i przeznaczy na walkę z rakiem dodatkowe nie 2 mld, jak chciała opozycja, ale aż 5 mld zł.",,14,2.8,1.4,1.4,1.2,2.0,2.4,3.4,2.4,1.0,0.4499999999999999,0.0999999999999999,0.0999999999999999,0.0499999999999999,0.25,0.35,0.6,0.35,True
użytkownicy Tak a propos: Pochwała nacjonizmu odnośnik ,twitter,93,1.2,1.6,2.0,2.4,1.6,1.2,2.2,3.0,2.0,0.0499999999999999,0.15,0.25,0.35,0.15,0.0499999999999999,0.3,0.5,True
"Zadajemy sobie to pytanie, jak w czasie każdej wojny, ale jak odrzucisz Boga, to nie jest lżej.",youtube,39,1.0,2.8,1.8,1.2,1.4,1.6,1.8,2.0,0.0,0.0,0.4499999999999999,0.2,0.0499999999999999,0.0999999999999999,0.15,0.2,0.25,True
Panie Kowalski kto wywołuje lll wojnę światową TUSK !!!!!?,youtube,79,1.0,1.2,3.4,2.8,1.6,1.0,1.2,4.0,0.0,0.0,0.0499999999999999,0.6,0.4499999999999999,0.15,0.0,0.0499999999999999,0.75,True
Mój kolega z pracy się dziś z Nami pożegnał.,youtube,52,1.2,2.6,1.2,1.4,1.2,1.0,2.0,1.8,0.0,0.0499999999999999,0.4,0.0499999999999999,0.0999999999999999,0.0499999999999999,0.0,0.25,0.2,True
"Co tak naprawdę robią koty, gdy ,,chodzą własnymi ścieżkami’’?",,89,1.4,1.0,1.0,1.0,1.0,1.2,3.8,1.8,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0499999999999999,0.7,0.2,True
Jestem dziś najszczęśliwszym i najbardziej dumnym z ojców.,,28,4.8,1.0,1.0,1.0,1.0,4.8,5.0,4.0,0.0,0.95,0.0,0.0,0.0,0.0,0.95,1.0,0.75,True
"Do popularności chińskich samochodów elektrycznych przyczynia się sieć standaryzowanych publicznych ładowarek EV (stanowi ona 82% ogólnodostępnych na świecie szybkich ładowarek), wsparcie rządowe w postaci mandatów produkcyjnych oraz dziesiątki marek EV na rynku",twitter,32,1.4,1.0,1.0,1.0,1.0,1.4,3.2,1.6,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0999999999999999,0.55,0.15,True
Po filmie braci Sekielskich #TylkoNieMowNikomu potrzebne są przede wszystkim działania.,,52,1.2,2.2,2.0,1.6,2.0,1.8,2.8,3.0,0.0,0.0499999999999999,0.3,0.25,0.15,0.25,0.2,0.4499999999999999,0.5,True
"Sprawa składowania odpadów z Niemiec jest znana społeczności lokalnej już od 2014 roku, ale dopiero teraz pod wpływem lokalnych działaczy i wolontariuszy nabrała większego rozgłosu.",,38,1.2,1.4,1.2,1.4,1.4,1.4,2.6,1.4,0.0,0.0499999999999999,0.0999999999999999,0.0499999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.4,0.0999999999999999,True
użytkownicy zdecydowanie zrobiłeś nawet wiecej odnośnik ,twitter,87,2.0,1.0,1.8,1.6,1.0,1.8,3.2,2.0,1.0,0.25,0.0,0.2,0.15,0.0,0.2,0.55,0.25,True
"Donald Tusk po aneksji Krymu przez Rosję (2014): „Wyobraźmy sobie, że w Polsce rządzi Jarosław Kaczyński, który usiłowałby wymusić na państwach regionu takich jak Węgrzy i Słowacy radykalnie antyrosyjską postawę.” odnośnik ",twitter,8,1.0,2.4,2.6,1.6,1.4,1.4,2.4,2.0,2.0,0.0,0.35,0.4,0.15,0.0999999999999999,0.0999999999999999,0.35,0.25,True
"Gdyby nie postawa Niemiec, już dawno byłoby po wojnie.",twitter,7,1.0,3.6,3.6,2.0,2.8,1.0,1.6,2.0,0.0,0.0,0.65,0.65,0.25,0.4499999999999999,0.0,0.15,0.25,True
"To bardzo ważna decyzja, jednak 2035 to za późno, aby ograniczyć globalne wzrost temperatur do 1,5°C.",,89,1.0,3.0,1.4,1.0,3.0,1.2,1.6,3.0,0.0,0.0,0.5,0.0999999999999999,0.0,0.5,0.0499999999999999,0.15,0.5,True
"Na aukcję zapraszają Muzeum Sztuki Nowoczesnej, Towarzystwo Przyjaciół Muzeum Sztuki Nowoczesnej oraz Fundacja Ocalenie.",,41,3.8,1.0,1.0,1.0,1.0,3.8,4.2,1.8,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.8,0.2,True
"W was i w nas bije SŁOWIAŃSKIE SERCE, język nie ma znaczenia.",youtube,31,2.8,1.6,1.8,1.0,1.0,4.4,4.6,3.4,0.0,0.4499999999999999,0.15,0.2,0.0,0.0,0.8500000000000001,0.8999999999999999,0.6,True
" Ten piękny samochód trafił na licytacje Allegro dla WOŚP  Zobaczcie moment, w którym darczyńca przekazuje go nowemu właścicielowi  #allegropl #wosp2019 #rzeczyodserca",,91,4.4,1.0,1.0,1.0,1.0,4.6,5.0,3.2,0.0,0.8500000000000001,0.0,0.0,0.0,0.0,0.8999999999999999,1.0,0.55,True
Koło Naukowe Prawa Europejskiego WPiA UW Sytuacja dotycząca reformy wymiaru sprawiedliwości spędza Ci sen z powiek?,,75,1.2,1.6,1.2,1.4,1.2,1.0,2.8,2.2,0.0,0.0499999999999999,0.15,0.0499999999999999,0.0999999999999999,0.0499999999999999,0.0,0.4499999999999999,0.3,True
Postrzelił napastnika w nogę broniąc żony.,,79,1.2,1.4,1.4,1.4,1.4,2.0,2.8,2.6,0.0,0.0499999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.25,0.4499999999999999,0.4,True
Pamiętamy Profesorze.,,4,1.2,3.0,1.8,1.6,1.8,2.6,1.8,2.2,2.0,0.0499999999999999,0.5,0.2,0.15,0.2,0.4,0.2,0.3,True
użytkownicy Woda spod ogórków z warzywniaka pod podstawówką :-).,twitter,42,2.6,1.2,1.4,1.4,1.0,1.0,3.6,1.2,2.0,0.4,0.0499999999999999,0.0999999999999999,0.0999999999999999,0.0,0.0,0.65,0.0499999999999999,True
użytkownicy byliśmy blisko śmierci,twitter,59,1.4,3.2,1.4,1.4,3.2,1.4,1.0,2.2,0.0,0.0999999999999999,0.55,0.0999999999999999,0.0999999999999999,0.55,0.0999999999999999,0.0,0.3,True
Wśród prelegentów zaszczycą nas wyjątkowi goście: ks.,,85,3.2,1.0,1.0,1.0,1.0,3.6,4.2,2.2,0.0,0.55,0.0,0.0,0.0,0.0,0.65,0.8,0.3,True
"Ważny dowód na to, że ""historyczne"" sowieckie symbole i pomniki są znakiem jak najbardziej współczesnego totalitaryzmu rosyjskiego odnośnik ",twitter,35,1.0,1.8,2.6,2.4,1.2,1.2,2.0,2.4,2.0,0.0,0.2,0.4,0.35,0.0499999999999999,0.0499999999999999,0.25,0.35,True
Wypełnij formularz: _odnośnik_ wpisz swój pomysł na wakacje przyjazne środowisku i czekaj… do 12 lipca!,,91,2.8,1.0,1.0,1.0,1.0,1.6,3.8,2.4,0.0,0.4499999999999999,0.0,0.0,0.0,0.0,0.15,0.7,0.35,True
"Co będzie, jeżeli będziemy nadal podgrzewać planetę?",,16,1.0,2.0,1.4,1.6,3.0,1.0,2.4,1.6,0.0,0.0,0.25,0.0999999999999999,0.15,0.5,0.0,0.35,0.15,True
